repo,sha,author,date,message,additions,deletions,total_changes
jlevy/the-art-of-command-line,f57e70b439a8a648df9b4bc974177a46c15ccd84,Joshua Levy,2017-06-03T17:23:22Z,Merge pull request #517 from mihaimaruseac/patch-1  Rewords of the Romanian translation,2,2,4
jlevy/the-art-of-command-line,b34cbefc4d67ce5daa38fcf36497149519953efc,Joshua Levy,2017-06-03T17:09:43Z,Merge pull request #439 from SemenMartynov/master  ru: Typo fix,1,1,2
jlevy/the-art-of-command-line,7d9fa0a48412592da6a70cb04a40736ee459a1a2,Mihai Maruseac,2017-06-01T03:17:04Z,Merge pull request #1 from mihaimaruseac/patch-2  Fix some bad wording in the Romanian translation,1,1,2
jlevy/the-art-of-command-line,bb8ba39e672eaa04c0ca84c185c23394feb69c52,Mihai Maruseac,2017-06-01T03:16:05Z,Fix some bad wording in the Romanian translation  To better match what the English version states.,1,1,2
jlevy/the-art-of-command-line,3683954dfd3a8d0168af4e5334be8238fdf7fa41,Mihai Maruseac,2017-06-01T03:11:54Z,Fix one wording lost in translation to Romanian  In the process of updating the Romanian entry to match the latest English one.,1,1,2
jlevy/the-art-of-command-line,599e9d6d7234ad0afbcb641865f0265910036e03,Joshua Levy,2017-05-20T17:50:58Z,Merge pull request #494 from mkwardakov/add-wrk  Fix #399: mention wrk,1,1,2
jlevy/the-art-of-command-line,5b675026b74cf238f7d12bf7fe451b61512f13fa,Joshua Levy,2017-05-20T17:50:37Z,Merge pull request #488 from mkwardakov/lsof-listen  Fix #457: use lsof to see listening processes,1,1,2
jlevy/the-art-of-command-line,fbd091caf6d5db3008fadf70bd39dfdf9bd7b5cb,Joshua Levy,2017-05-20T17:50:22Z,Mention lsof works on Mac.,1,1,2
jlevy/the-art-of-command-line,e1075e84d42208be1205f04c9165a9695a260021,Joshua Levy,2017-05-20T17:46:06Z,Merge pull request #492 from mkwardakov/remove-cats  Fix #320: excessive cat usage,4,4,8
jlevy/the-art-of-command-line,6b914dc64a9143abb088b759f1427b0767129819,Joshua Levy,2017-05-20T17:44:12Z,Merge pull request #487 from mkwardakov/ldd-secure  Fix #428: add ldd security warning,1,1,2
jlevy/the-art-of-command-line,8c1546e53ec93364f4b4c471298ec9914acc5b13,Joshua Levy,2017-05-20T17:43:25Z,Tighten language.,1,1,2
jlevy/the-art-of-command-line,8bf12c0f7a16aff9af205005c55000fa13bca41e,Joshua Levy,2017-05-20T17:41:53Z,Merge pull request #447 from isvforall/patch-1  ru: Fix typo,0,0,0
jlevy/the-art-of-command-line,c118b6c741d7e5a2e533cffaa3bd2ffcc87e0fa3,Joshua Levy,2017-05-20T17:40:24Z,Merge pull request #490 from mkwardakov/file-copy-progress  Fix #95: add info on progress while copying,2,2,4
jlevy/the-art-of-command-line,ee9c5315fee877e598e4e9a99565ceb2698b53e7,Joshua Levy,2017-05-20T17:39:47Z,Adjust language for brevity.,1,1,2
jlevy/the-art-of-command-line,58f33bcf3c0ec1715038a7ff51372bcf00472b73,Joshua Levy,2017-05-20T17:36:38Z,Merge pull request #491 from mkwardakov/awk-dup  Fix #67: remove awk example duplicate,1,1,2
jlevy/the-art-of-command-line,d8bdf9155548a7c4a2a3059556dd14b57ca4dca9,Joshua Levy,2017-05-20T17:36:17Z,Add section link.,1,1,2
jlevy/the-art-of-command-line,18e158a49ca34571f8aa23a2e23a0dbd607fcde0,Joshua Levy,2017-05-20T17:31:40Z,Merge pull request #495 from mkwardakov/mention-file-monitoring-tools  Fix #285: mention file monitoring tools,2,0,2
